0.971535660369062	0.933272132658298	0.983870058059341	0.974769146337658	0.126737764892646
0.311091499133532	0.152659871910889	0.560435973786634	0.850094131701403	0.455087660300511
0.441900906967093	0.504420149500025	0.272359824119765	0.305685288846981	0.52871147564559
0.814634322200351	0.112919381527351	0.317370335898827	0.112834387453964	0.650149430822031
0.098265362898474	0.66242051180277	0.423996422098746	0.804268334722205	0.773028135279578
0.338712908815512	0.025321096490167	0.435070610196436	0.635005450645966	0.606821400771994
0.077741515459464	0.557796560756859	0.200305379449249	0.193268103503221	0.875843996783472
0.849027403298654	0.30108879343798	0.963913260706081	0.564682238772562	0.955569026586221
0.70227933933329	0.872550895823752	0.445524482966765	0.34906819007301	0.984670863278901
0.383512037069509	0.042413947431736	0.783742246801096	0.39458910419679	0.836307477389728
0.929992683910723	0.956846709824149	0.138824933982009	0.259782609697669	0.336707911612778
0.073109391520754	0.794139819288273	0.241396751268576	0.912804988834343	0.316078350700073
0.328928755016264	0.871489585682482	0.288121925461853	0.242963304767789	0.094799942466023
0.520109853922397	0.441815210093067	0.377302888884536	0.552175142276072	0.138564778641773
0.3604109680626	0.87667290483016	0.282909996624624	0.133061884772421	0.179497105565369
0.726997768607497	0.304732536335266	0.920809895618281	0.365874076908897	0.12983182494484
0.347643107792559	0.673136698285514	0.456488369357051	0.96837507220958	0.813114612828694
0.423325315885009	0.762022780447064	0.108797989000136	0.259051743208014	0.582852996433285
0.333395150902572	0.013229728775381	0.836729487012974	0.4979431632079	0.710249228185925
0.177337085446886	0.14251299118316	0.458835413699639	0.256539332620517	0.203290605392956
0.473229605726507	0.810490971437663	0.908642451182845	0.855188075677208	0.663429746789027
0.017580897538238	0.696664347978873	0.11374289811497	0.28798261747546	0.554455190741084
0.454725244931186	0.104530603049326	0.925404181204408	0.943670979968623	0.191374583196129
0.886615575116139	0.30969136312868	0.643579864521247	0.337629090871168	0.533429308759004
0.572615557316892	0.112137152377641	0.747823910734586	0.530003129804077	0.471012814079229
0.934311063522999	0.044128525683722	0.617218573516542	0.909167347654767	0.192367062931338
0.753565082050767	0.938637826676585	0.221753061393016	0.517661562435105	0.152491777439219
0.436352096869326	0.858091389534015	0.769723846637468	0.835978450108715	0.245135872006787
0.865529820487637	0.760737724046713	0.751425377909029	0.927764232061757	0.037894012104751
0.22875335697563	0.089330377390453	0.30039322672946	0.747654412615095	0.485188039104479
0.143437335109128	0.600576787368055	0.688447000014826	0.087700333988134	0.201863652417638
0.828390353120549	0.537097781446842	0.302830776500075	0.511545434053242	0.183019862735182
0.650610143022743	0.254123060279209	0.999524550822161	0.500420569339589	0.718748700449921
0.247793127329292	0.189080239092177	0.970192211092562	0.669352254345983	0.852579721551399
